ticker;empresa;cnpj;codigo_cvm;setor;segmento;sede;descricao
BLAU3;BLAU FARMACÊUTICA S.A.;58.430.828/0001-60;;Comércio e Distribuição;Medicamentos e Outros Produtos;Rodovia Raposo Tavares, 2833, km 30,5, Barro Branco, COTIA, SAO PAULO, 06.705-030 BR;A Blau Farmaceutica SA é uma empresa sediada no Brasil que atua no setor farmacêutico. A Companhia tem como foco o desenvolvimento, produção e comercialização de medicamentos, que visam o tratamento nas áreas de oncologia, nefrologia, hematologia e infectologia, entre outras. Suas linhas de produtos incluem biofármacos, biossimilares, oncológicos - injetáveis, oncológicos - orais, hemoderivados, antivirais e antirretrovirais, estimuladores uterinos, anestésicos, antitrombóticos, trombolíticos, saúde feminina, antibióticos, cefalosporina, cloranfenicol, inibidor de bombeamento ácido e outros produtos hospitalares. A Companhia atua no Brasil, Argentina, Colômbia, Peru, Uruguai, Chile e Estados Unidos, possuindo um complexo industrial farmacêutico composto por cinco plantas industriais, dedicadas à produção de medicamentos biológicos, biotecnológicos, oncológicos, antibióticos, anestésicos injetáveis e insumos biotecnológicos.
DMVF3;D1000 VAREJO FARMA PARTICIPAÇÕES S.A.;12.108.897/0001-50;12108.0;Comércio e Distribuição;Medicamentos e Outros Produtos;Avenida Ayrton Senna, n 2.150 Bloco P, 3 andar, Barra Da Tijuca, Rio De Janeiro, RIO DE JANEIRO, 22.775-003 BR;A d1000 Varejo Farma Participações SA é um varejista farmacêutico com sede no Brasil. Por meio das marcas Drogasmil, Farmalife, Drogarias Tamoio e Drogaria Rosario, a Empresa comercializa medicamentos, suplementos alimentares e cosméticos, entre outros. Opera cerca de 300 lojas nos Estados do Rio de Janeiro, Goiás, Mato Grosso, Tocantins e Distrito Federal. A Companhia é a Unidade de Negócio Varejo do Grupo Profarma.
GMAT3;GRUPO MATEUS S.A.;24.990.777/0001-09;24990.0;Comércio e Distribuição;Alimentos;Av. Daniel de la Touche, 73A, Cohama, SAO LUIS, MARANHAO, 65.074-115 BR;O Grupo Mateus SA é uma empresa com sede no Brasil que atua no setor de distribuição de alimentos. As atividades da Companhia estão divididas em duas linhas de negócios: Atacado e Varejo. A área de Atacado concentra-se em lojas de autoatendimento e estabelecimentos delivery, sob as marcas Mix Atacarejo e Armazem Mateus, para clientes de atacado. O segmento de Varejo opera supermercados com as marcas Mateus Supermercados e Hiper Mateus, lojas de conveniência com a marca Camino, lojas de eletrodomésticos e móveis com a marca Eletro Mateus, além de plataformas de e-commerce: Mateus Online, Canto do Chef e Supermercado do Futuro. A Companhia também oferece serviços financeiros, como soluções de crédito ao consumidor, por meio dos cartões MateusCard e Crednosso.
HYPE3;HYPERA S.A.;02.932.074/0001-91;2932.0;Comércio e Distribuição;Medicamentos e Outros Produtos;Rua Nova Cidade, 404, Vila Olimpia, SAO PAULO, SAO PAULO, 04.547-070 BR;"A Hypera SA é uma empresa brasileira que atua no setor farmacêutico. A Companhia atua em diversos mercados com uma variedade de produtos farmacêuticos. Os produtos da empresa incluem: Mantecorp Farmasa, que é uma marca sob a guarda-chuva; Addera D3, Nesina, Dramin, Alivium, Predsim, Lisador, e Rinosoro, que se concentram em diversas especialidades médicas envolvendo cuidados primários que estão presentes nas principais classes terapêuticas; Mantecorp skincare, que oferece dermocosméticos recomendados por dermatologistas e também atua neste segmento com as marcas Simple Organic, que oferece produtos orgânicos, veganos e cruelty-free, e Bioage, que oferece produtos orgânicos, veganos e sem crueldade. que se concentra no mercado de tratamento estético profissional; e Apracu, Benegrip, Buscopan, Coristina D Pro, Engov, Epocler, Estomazil e Neosaldina, medicamentos de venda livre em todo o Brasil."
PCAR3;COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO;47.508.411/0001-56;1805.0;Comércio e Distribuição;Alimentos;Avenida Brigadeiro Luis Antonio, 3142, Jardim Paulista, SAO PAULO, SAO PAULO, 01.402-901 BR;A Companhia Brasileira de Distribuicao SA é uma empresa brasileira de e-commerce de alimentos. As atividades da Companhia são realizadas através de um segmento operacional - varejo. A gama de produtos alimentares inclui alimentos não perecíveis, bebidas, frutas, legumes, carnes em geral, pães, frios, laticínios, produtos de limpeza, produtos descartáveis, bem como produtos de higiene pessoal. A Companhia também comercializa, em menor grau, produtos não alimentares, incluindo roupas, utensílios domésticos e eletrônicos. A Companhia Brasileira de Distribuicao reúne marcas como Compre Bem, Extra e Pao de Acucar, além das marcas de marca própria Qualita, Taeq, Club des Sommeliers. A Companhia opera mais de 800 lojas físicas.
PFRM3;PROFARMA DISTRIBUIDORA DE PRODUTOS FARMACÊUTICOS S.A.;45.453.214/0001-51;45453.0;Comércio e Distribuição;Medicamentos e Outros Produtos;Avenida Ayrton Senna, 2150, Bloco P - 3 andar, Barra da Tijuca, RIO DE JANEIRO, RIO DE JANEIRO, 22.775-900 BR;A A Profarma Distribuidora de Produtos Farmaceuticos SA é uma empresa sediada no Brasil que tem por objetivo principal o comércio atacadista de medicamentos. As atividades da Empresa estão divididas em dois segmentos: Distribuição Farmacêutica e Varejo. A divisão de Distribuição Farmacêutica é responsável pelo atacado de medicamentos e produtos de higiene pessoal e beleza para o varejo farmacêutico. A divisão Varejo tem como foco a gestão de uma rede de farmácias sob diversas marcas, como Drogasmil e Tamoio. Sua gama de produtos inclui medicamentos de prescrição, genéricos de venda livre (OTC), artigos de higiene pessoal e cosméticos, vacinas, produtos dermatológicos e farmacêuticos hospitalares, entre outros. As subsidiárias da Companhia incluem Farmadacta Informatica Ltda, Promovendas Representações Ltda, Interagile Propaganda e Promocoes Ltda e Locafarma Soluções de Transportes e Logística Ltda, entre outras.
PGMN3;EMPREENDIMENTOS PAGUE MENOS S.A.;06.626.253/0001-51;6626.0;Comércio e Distribuição;Medicamentos e Outros Produtos;Rua Senador Pompeu, n 1520, Centro, FORTALEZA, CEARA, 60.025-002 BR;A Empreendimentos Pague Menos SA é uma empresa brasileira que atua principalmente no setor de varejo de medicamentos. Por meio de uma rede de drogarias, a Companhia comercializa remédios, perfumes, produtos de higiene pessoal e domésticos, cosméticos, mercearia, entre outros. Além disso, oferece uma gama de serviços financeiros, como cobrança de contas e emissão de cartões de crédito. A empresa também opera um call center que fornece informações relacionadas ao uso de drogas.
PNVL3;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;92.665.611/0001-77;92665.0;Comércio e Distribuição;Medicamentos e Outros Produtos;Avenida Industrial Belgraff, 865, Predio 100, Industrial, ELDORADO DO SUL, RIO GRANDE DO SUL, 92.990-000 BR;A DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS, anteriormente Panvel S.A. Drogarias e Farmácias, é uma empresa brasileira que se dedica essencialmente à venda de medicamentos. A Empresa, juntamente com suas subsidiárias, vende, distribui, importa, exporta e produz uma variedade de produtos, incluindo medicamentos, perfumes, cosméticos, dermocosméticos, produtos de cuidados pessoais, suplementos dietéticos e acessórios de fisioterapia, ortopédicos e de fitness. A Empresa organiza seus negócios em dois segmentos principais: Medicamentos e Perfumaria. A Empresa fornece distribuição no varejo e atacado. Em 31 de dezembro de 2011, a Empresa possuía centros de distribuição nos estados brasileiros do Rio Grande do Sul, Santa Catarina, Paraná, Goiás e Espírito Santo, além de 284 lojas nos estados do Rio Grande do Sul, Santa Catarina e Paraná.
RADL3;RAIA DROGASIL S.A.;61.585.865/0001-51;61585.0;Comércio e Distribuição;Medicamentos e Outros Produtos;Av. Corifeu de Azevedo Marques, 3.097, Butanta, SAO PAULO, SAO PAULO, 05.339-900 BR;A Raia Drogasil S/A é uma empresa sediada no Brasil, com sede em São Paulo. Sua principal atividade é a venda a varejo de produtos farmacêuticos e cosméticos, incluindo medicamentos de marca, medicamentos genéricos, medicamentos OTC (sem receita médica), não medicamentos (como produtos de higiene pessoal, cosméticos e dermocosméticos), e vários serviços. A Companhia tem presença em todas as unidades federais do país, demonstrando sua cobertura e acessibilidade. Além disso, a digitalização da jornada do cliente tem sido um fator crucial no crescimento da empresa, permitindo uma experiência de compra mais conveniente e eficiente. A expansão das farmácias físicas, aliada a soluções digitais, tem contribuído significativamente para o crescimento contínuo da Raia Drogasil no mercado brasileiro.
VVEO3;CM HOSPITALAR S.A.;12.420.164/0001-57;;Comércio e Distribuição;Medicamentos e Outros Produtos;Avenida Luiz Maggioni, n 2.727, Distrito Empresarial, RIBEIRAO PRETO, SAO PAULO, 14.072-055 BR;A CM Hospitalar SA, anteriormente conhecida como CM Hospitalar Ltda, é uma empresa pública brasileira que atua no comércio por grosso de medicamentos, medicamentos e suprimentos hospitalares. A empresa opera principalmente na exportação, importação, produção, representação, armazenamento, distribuição e expedição de medicamentos, incluindo o controlo especial e o comércio grossista em geral, atuando principalmente no comércio de produtos de saúde, como intermediário entre indústrias e hospitais, clínicas, lares e instituições de saúde no mercado privado e público, além de participar em outros investimentos. Atua em todo o Brasil com uma estrutura comercial e logística. O planejamento a médio e longo prazo da Companhia engloba a aquisição de empresas do segmento e um importante fortalecimento comercial em todo o Brasil, ampliando sua posição na distribuição de medicamentos e suprimentos hospitalares.
ALLD3;ALLIED TECNOLOGIA S.A.;20.247.322/0001-47;;Comércio Varejista;Eletrodomésticos;Rodovia Vice-Prefeito Hermenegildo Tonolli, 1.500 Lote GLA2/Galpao 04B, Distrito Industrial, JUNDIAI, SAO PAULO, 13.213-086 BR;A Allied Tecnologia SA é uma empresa brasileira envolvida no negócio de eletrônicos de consumo. A empresa opera através de 3 canais de vendas: Varejo físico, varejo digital e distribuição. A empresa vende um portfólio de produtos eletrônicos de consumo, representando marcas como Apple, HP, Samsung, Motorola, Microsoft, Lenovo, entre outros, em mais de 10 categorias de produtos. A empresa também oferece uma variedade de serviços complementares, incluindo seguros de telefonia móvel, planos de operadoras, trade-in de aparelhos e serviços financeiros. A plataforma de digitalização da Companhia para varejo, SAV, está presente em vários pontos de venda, incluindo a Magazine Luiza, Lojas Americanas, Eletrosom, Lojas Samsung, etc. G. Barbosa, Carrefour, BIG, Motorola, Grupo Avenida e Oi.
AMAR3;MARISA LOJAS S.A.;61.189.288/0001-89;8869.0;Comércio Varejista;Tecidos, Vestuário e Calçados;R James Holland 422 432, Barra Funda, SAO PAULO, SAO PAULO, 01.138-000 BR;A MARISA LOJAS S.A. é uma empresa estabelecida no Brasil, que opera uma cadeia de lojas de departamentos. Suas lojas de departamento são especializadas em roupas femininas. As lojas da empresa oferecem também vestuário masculino e infantil, produtos para cama, mesa e banho, dentre outros. A empresa também atua na importação e venda de produtos por meio da internet. Além disso, por meio de suas subsidiárias, atua em operações de cartão de crédito, finanças, logística e no fornecimento de empréstimos pessoais aos clientes empresa. A empresa opera por meio de várias subsidiárias, inclusive a Club Administradora de Cartões de Crédito Ltda., Studio Comércio Varejista do Vestuário Ltda., Due Mille Participações Ltda., MAX Participações Ltda., Siara Comércio Atacadista de Artigos do Vestuário Ltda. e Albatroz Comércio Atacadista de Artigos de Vestuário Ltda., dentre outras. Em 22 de fevereiro de 2014, a empresa fechou três lojas Marisa Lingerie, de uma área total de 522,6 m².
AMER3;LOJAS AMERICANAS S.A.;33.014.556/0001-96;33014.0;Comércio Varejista;Produtos Diversos;Rua Sacadura Cabral, 102,Parte, Saude, RIO DE JANEIRO, RIO DE JANEIRO, 20.081-902 BR;Americana SA - Em Recuperacao Judicial, anteriormente B2W Companhia Digital é uma empresa sediada no Brasil. As atividades da Companhia são realizadas através de cinco segmentos operacionais: Plataforma Física (lojas da marca Americanas), Plataforma Digital (Americanas.com), Varejo Premium (Imaginarium, Mind, Puket e LoveBrands), serviços financeiros (AME Digital) e Alimentos Frescos, especializada em frutas, legumes e verduras (Hortifruti Natural da Terra). Além de vender produtos, a Americanas também oferece uma série de serviços financeiros, publicitários e logísticos para seus clientes, vendedores, fornecedores, franqueados e comerciantes. Através da AME Digital, que é a plataforma financeira da Americanas, a Empresa oferece serviços como conta digital, pagamento de contas, soluções de crédito.
AZZA3;AZZAS 2154 S.A.;16.590.234/0001-76;22420.0;Comércio Varejista;Tecidos, Vestuário e Calçados;Rua Fernandes Tourinho n 147 sala 402, Bairro Savassi, BELO HORIZONTE, MINAS GERAIS, 30.112-000 BR;"A Azzas 2154 SA, anteriormente Arezzo Industria e Comercio SA é uma Varejista de calçados, bolsas e acessórios para mulheres sediada no Brasil. O portfólio de marcas da empresa inclui a Arezzo, uma Varejista de calçados; a Blizza, uma marca focada em flipflops, sandálias, sliders e bolsas; a Bambini, a marca de calçados e a marca de calçados da empresa. a linha infantil da Empresa, com cores brilhantes e sapatos confortáveis, bem como a MyShoes, cujo portfólio inclui calçados, bolsas e conteúdo de moda. Cada uma das marcas Arezzo Industria e Comercio SA tem um público específico e produtos específicos, operando através de uma variedade de canais de distribuição: Lojas próprias da empresa, franquias, lojas multimarcas e e-commerce. A Companhia possui diversas subsidiárias, incluindo Arzz International Inc, Tiferet Comercio de Roupas Ltda e Guarana Brasil Difusao de Moda Ltda."
